candidate_id,current_level,offered_level,seniority_jump,years_experience,months_in_current_role,notice_period_days,current_salary,offered_salary,salary_increase_pct,remote_policy_match,interview_score,recruiter_sentiment,hiring_manager_sentiment,process_length_days,response_time_hours,competing_offers,employer_brand_score,technical_test_score,candidate_nps,relocation_required,visa_required,stage_drop_risk,offer_accepted
CAND-0184,Lead,Lead,0,15,39,30,907618,1145000,26.1,1,2.74,5.0,2.9,70,9.5,0,2.9,,48,0,0,0.179,1
CAND-0185,Mid,Senior,1,4,19,90,542598,583000,7.4,1,3.56,3.9,3.2,24,8.0,0,3.5,73.3,75,1,0,0.139,1
CAND-0186,Senior,Director,2,8,48,30,717878,770000,7.3,0,2.83,4.1,2.4,15,12.4,0,3.8,,41,0,0,0.118,1
CAND-0187,Senior,Lead,1,12,26,14,652239,868000,33.1,0,3.57,3.8,4.3,20,6.7,0,4.2,,91,1,0,0.133,1
CAND-0188,Mid,Senior,1,7,46,30,526622,647000,22.8,0,3.4,4.1,2.7,27,16.9,0,3.3,75.4,99,0,0,0.156,1
CAND-0189,Mid,Senior,1,6,27,90,526665,487000,-7.5,1,4.67,3.7,3.0,20,7.1,1,3.4,88.2,71,1,1,0.34,0
CAND-0190,Junior,Mid,1,3,39,0,412274,449000,8.9,1,3.85,3.8,3.7,17,19.5,0,3.7,55.1,89,0,0,0.159,1
CAND-0191,Junior,Junior,0,2,30,30,391419,382000,-2.3,1,2.21,3.7,2.4,47,41.1,1,4.2,57.2,53,0,1,0.485,0
CAND-0192,Lead,Director,2,15,40,90,928368,978000,5.4,1,2.61,3.1,3.2,10,5.9,1,2.9,,95,0,1,0.351,0
CAND-0193,Lead,Director,1,15,36,14,966075,889000,-8.0,1,3.54,3.6,4.7,32,10.7,1,4.0,62.7,86,1,0,0.382,1
CAND-0194,Senior,Lead,1,8,32,14,801938,905000,12.8,1,2.85,3.8,3.8,52,19.3,0,3.4,53.3,100,0,0,0.236,1
CAND-0195,Mid,Mid,0,4,34,30,633060,656000,3.7,1,1.42,3.7,3.5,19,7.9,1,3.5,81.2,66,0,0,0.34,1
CAND-0196,Mid,Mid,0,5,30,60,588563,674000,14.5,0,4.44,2.4,3.6,36,19.4,1,4.9,,82,0,0,0.484,1
CAND-0197,Senior,Lead,1,10,30,30,776746,772000,-0.6,1,4.0,2.5,3.0,41,21.2,0,3.6,69.4,57,0,0,0.294,0
CAND-0198,Lead,Director,1,15,40,90,1021610,1172000,14.7,0,3.86,4.5,5.0,40,36.0,0,4.2,84.9,13,1,1,0.209,1
CAND-0199,Lead,Director,1,15,42,60,913103,1007000,10.3,1,3.07,3.4,2.7,27,6.6,0,4.1,85.9,31,0,0,0.173,1
CAND-0200,Senior,Senior,0,10,14,14,706446,901000,27.5,1,3.8,4.1,3.6,22,4.7,1,3.0,,92,0,0,0.315,1
CAND-0201,Senior,Director,2,8,40,90,669072,848000,26.7,1,3.01,2.7,3.5,57,9.0,1,2.6,97.6,-62,1,1,0.487,1
CAND-0202,Junior,Junior,0,2,14,30,413717,501000,21.1,1,3.64,2.4,4.3,49,4.6,0,4.2,91.8,63,0,0,0.276,1
CAND-0203,Junior,Junior,0,3,12,30,467345,519000,11.1,1,2.86,2.9,4.4,21,21.4,1,3.0,38.2,34,1,0,0.426,0
CAND-0204,Lead,Senior,-1,15,25,30,977723,1290000,31.9,1,4.56,3.4,3.4,13,3.8,0,2.7,52.5,36,0,0,0.134,1
CAND-0205,Mid,Senior,1,7,12,30,597202,597000,0.0,0,2.4,3.1,3.7,12,120.0,1,4.3,34.2,91,1,0,0.641,1
CAND-0206,Junior,Senior,2,1,10,14,424291,430000,1.4,0,4.36,4.6,3.7,12,44.5,0,3.1,63.1,88,0,0,0.162,1
CAND-0207,Junior,Junior,0,2,16,0,443350,502000,13.2,1,3.53,3.7,1.4,35,12.3,1,3.2,,63,0,0,0.387,0
CAND-0208,Senior,Lead,1,8,55,30,853092,1146000,34.3,1,3.16,5.0,2.0,11,29.0,0,4.9,55.8,16,0,0,0.097,1
CAND-0209,Junior,Junior,0,1,18,60,384646,432000,12.2,0,3.62,3.9,2.9,22,2.4,0,2.7,84.4,49,0,0,0.121,0
CAND-0210,Junior,Senior,2,3,25,30,419713,472000,12.4,0,4.01,1.7,2.9,48,120.0,1,2.9,,40,0,0,0.805,0
CAND-0211,Mid,Senior,1,7,34,90,547936,553000,1.0,0,4.46,4.4,2.3,20,6.8,0,3.4,69.9,31,0,0,0.097,1
CAND-0212,Senior,Lead,1,8,37,30,815403,999000,22.5,0,3.72,2.4,4.1,49,10.8,0,3.6,,-39,0,0,0.292,0
CAND-0213,Senior,Mid,-1,8,35,30,662185,812000,22.6,1,2.88,3.8,3.4,47,1.9,1,3.2,,57,0,0,0.381,1
CAND-0214,Junior,Senior,2,3,12,14,464263,562000,21.1,1,3.54,3.0,3.2,18,19.8,0,3.0,70.0,22,1,0,0.21,1
CAND-0215,Senior,Lead,1,10,50,14,692107,750000,8.3,1,4.77,5.0,2.3,46,4.0,1,4.6,34.5,70,0,0,0.312,1
CAND-0216,Junior,Junior,0,3,42,30,446554,480000,7.6,1,4.44,4.8,3.4,48,13.5,0,3.9,55.9,25,0,0,0.152,1
CAND-0217,Mid,Senior,1,4,13,60,497563,510000,2.4,1,4.14,3.0,1.0,25,7.1,0,4.1,,43,0,0,0.193,0
CAND-0218,Senior,Senior,0,10,25,90,710729,816000,14.8,1,4.06,3.5,3.3,17,4.1,0,3.6,50.0,-64,0,1,0.138,1
CAND-0219,Senior,Lead,1,8,33,90,655701,684000,4.3,0,3.99,3.8,3.5,31,5.5,1,3.9,93.0,100,0,0,0.355,1
CAND-0220,Senior,Senior,0,12,26,30,840144,869000,3.4,1,4.31,4.3,3.6,71,15.3,0,4.3,46.9,53,1,0,0.238,1
CAND-0221,Senior,Lead,1,8,41,60,819289,903000,10.2,1,3.18,3.6,2.0,39,3.4,1,3.1,45.1,-81,1,0,0.379,1
CAND-0222,Mid,Senior,1,7,22,30,608331,667000,9.6,1,2.55,2.8,3.6,15,5.8,1,3.9,53.7,57,0,1,0.38,0
CAND-0223,Junior,Junior,0,2,45,14,409410,447000,9.2,1,3.55,3.0,2.5,42,23.6,0,4.1,,90,0,0,0.272,0
CAND-0224,Mid,Mid,0,5,41,60,579280,685000,18.2,1,2.93,3.6,2.7,26,120.0,1,4.6,59.8,81,0,0,0.642,1
CAND-0225,Mid,Junior,-1,4,32,30,518665,595000,14.7,0,2.76,4.6,4.0,35,19.6,1,4.9,73.2,74,0,0,0.351,1
CAND-0226,Junior,Mid,1,3,34,14,395957,441000,11.4,0,3.0,3.9,5.0,46,4.9,0,3.7,,-25,0,0,0.18,1
CAND-0227,Director,Director,0,20,59,30,1288152,1489000,15.6,1,5.0,3.0,3.4,31,8.4,0,4.4,67.2,70,1,0,0.21,1
CAND-0228,Mid,Senior,1,5,24,30,541920,570000,5.1,1,3.6,4.1,2.7,55,12.6,0,2.1,87.1,80,0,1,0.208,1
CAND-0229,Lead,Lead,0,15,33,60,983947,1131000,14.9,0,3.75,3.3,3.6,45,8.6,1,4.6,79.6,61,1,0,0.424,0
CAND-0230,Senior,Senior,0,8,36,30,753828,870000,15.4,1,2.64,4.3,4.2,37,30.1,1,3.3,50.9,92,0,0,0.399,0
CAND-0231,Senior,Lead,1,12,44,90,763852,768000,0.5,1,2.21,5.0,4.0,14,15.1,0,3.6,,17,0,0,0.069,1
CAND-0232,Mid,Junior,-1,6,31,14,612698,754000,23.0,1,2.93,3.3,5.0,57,30.2,0,4.0,,9,1,0,0.304,1
CAND-0233,Mid,Lead,2,7,14,30,570815,606000,6.1,0,4.51,4.2,2.8,74,8.9,1,3.6,72.8,90,0,0,0.435,0
CAND-0234,Mid,Senior,1,6,21,30,518311,595000,14.8,1,3.73,3.0,3.6,14,45.9,0,3.8,,66,0,0,0.266,1
CAND-0235,Junior,Mid,1,3,23,30,412356,513000,24.5,0,3.92,3.5,4.8,29,10.3,1,4.7,,-99,0,0,0.38,1
CAND-0236,Senior,Lead,1,10,35,30,643809,787000,22.3,1,4.02,3.6,4.7,18,4.6,0,3.5,81.4,31,0,1,0.136,1
CAND-0237,Mid,Senior,1,4,49,60,514875,589000,14.3,1,3.09,3.4,1.6,48,107.5,1,3.0,,89,0,0,0.671,0
CAND-0238,Junior,Junior,0,1,10,60,389465,431000,10.7,0,4.47,5.0,3.4,45,2.0,1,4.8,54.2,-79,0,0,0.305,0
CAND-0239,Senior,Senior,0,8,41,90,837167,1026000,22.5,1,3.06,3.4,4.7,14,5.8,0,4.0,79.2,-97,0,0,0.142,1
CAND-0240,Junior,Junior,0,3,38,60,453844,545000,20.1,1,4.48,4.1,5.0,63,6.5,0,4.9,92.0,18,1,0,0.21,1
CAND-0241,Director,Director,1,18,70,60,1176322,1275000,8.4,1,3.81,2.1,4.0,16,120.0,0,4.2,89.9,93,0,0,0.51,0
CAND-0242,Director,Lead,-1,18,43,30,1329033,1419000,6.8,1,2.25,3.9,3.1,53,74.2,0,2.9,92.1,92,0,0,0.369,0
CAND-0243,Director,Director,1,18,52,60,995250,948000,-4.7,1,2.98,4.5,2.5,27,54.3,0,4.1,76.3,54,0,0,0.226,0
CAND-0244,Mid,Lead,2,5,35,30,526023,607000,15.4,0,2.25,3.2,5.0,21,8.8,1,3.1,65.3,58,0,0,0.377,1
CAND-0245,Junior,Mid,1,1,25,30,426624,483000,13.3,0,4.31,1.6,4.1,15,120.0,0,3.7,62.0,27,0,0,0.537,1
CAND-0246,Director,Director,1,18,47,30,996427,1238000,24.2,0,3.48,3.6,2.6,15,17.6,0,3.7,67.7,9,0,0,0.161,1
CAND-0247,Mid,Mid,0,5,34,30,551643,647000,17.2,0,1.94,3.6,3.2,40,32.4,1,2.7,54.9,85,0,0,0.454,1
CAND-0248,Director,Director,1,20,22,30,1190084,1500000,26.0,0,3.76,4.2,3.7,33,14.6,1,3.2,62.6,-38,0,0,0.358,0
CAND-0249,Director,Director,1,20,54,90,1114511,1200000,7.7,0,3.12,5.0,3.9,13,11.6,0,5.0,87.1,50,1,1,0.058,1
CAND-0250,Lead,Lead,0,15,43,30,1036920,1288000,24.2,0,2.46,3.3,2.6,13,9.5,1,3.8,43.9,67,1,0,0.355,0
CAND-0251,Mid,Mid,0,4,27,14,558672,610000,9.2,1,4.67,2.9,2.8,12,9.9,1,3.6,44.9,-39,0,0,0.377,1
CAND-0252,Mid,Lead,2,5,50,30,497300,602000,21.0,1,3.58,2.7,1.9,47,22.4,1,4.8,,54,0,1,0.498,0
CAND-0253,Lead,Director,1,15,35,14,880289,888000,0.9,0,3.29,3.8,4.3,44,17.6,0,3.5,,61,0,0,0.214,1
CAND-0254,Mid,Senior,1,4,25,14,628254,729000,16.1,1,3.22,4.0,3.1,11,11.8,0,3.6,39.1,78,0,0,0.114,1
CAND-0255,Junior,Mid,1,3,43,30,450507,433000,-3.9,0,2.44,3.2,3.8,33,55.1,1,4.3,,7,0,0,0.519,0
CAND-0256,Mid,Senior,1,7,21,30,637981,712000,11.6,1,2.59,4.2,4.7,12,0.6,1,3.5,,20,1,1,0.276,1
CAND-0257,Director,Director,1,18,42,30,999659,1180000,18.0,1,4.4,4.0,3.6,67,20.3,1,3.3,61.5,60,0,0,0.46,1
CAND-0258,Senior,Senior,0,8,34,60,802475,877000,9.3,0,3.17,3.6,3.3,68,25.0,0,2.3,,99,1,0,0.298,0
CAND-0259,Mid,Mid,0,7,38,60,490360,512000,4.5,1,3.52,2.9,3.6,43,38.4,1,3.1,48.0,2,0,0,0.518,1
CAND-0260,Junior,Junior,0,2,26,30,401424,488000,21.6,0,2.07,3.2,3.5,72,11.4,1,3.1,,99,0,0,0.497,0
CAND-0261,Mid,Senior,1,7,17,30,578035,654000,13.1,0,2.58,1.7,4.5,54,15.0,0,3.8,64.8,75,0,0,0.356,1
CAND-0262,Director,Director,1,20,42,30,1028791,1128000,9.6,0,3.93,3.8,3.7,56,32.7,0,3.3,68.6,86,0,0,0.278,1
CAND-0263,Junior,Mid,1,2,17,60,383065,438000,14.4,1,3.76,3.6,2.9,34,54.1,1,5.0,,-45,0,0,0.495,1
CAND-0264,Mid,Mid,0,6,29,14,492300,678000,37.7,1,4.73,3.8,4.3,20,9.0,1,3.1,60.2,22,0,1,0.339,0
CAND-0265,Lead,Director,1,15,46,0,853370,1062000,24.4,1,4.44,4.0,4.5,17,15.9,0,4.5,68.3,-61,0,0,0.138,1
CAND-0266,Senior,Lead,1,10,40,60,840903,1047000,24.5,0,3.34,3.9,2.2,21,65.3,1,3.8,76.1,34,1,0,0.476,1
CAND-0267,Senior,Lead,1,8,18,30,667209,787000,17.9,1,3.83,3.5,4.8,38,1.5,1,4.2,95.7,99,0,0,0.378,1
CAND-0268,Senior,Lead,1,10,46,14,660927,763000,15.5,1,3.28,3.6,3.7,15,6.1,1,4.1,80.1,-38,0,0,0.333,1
CAND-0269,Mid,Mid,0,5,32,30,514579,475000,-7.6,1,4.94,2.5,3.7,18,52.8,1,2.4,,59,0,0,0.522,0
CAND-0270,Mid,Senior,1,4,43,90,489032,528000,7.9,1,4.3,3.1,4.3,28,36.3,1,3.7,87.1,-95,1,1,0.467,1
CAND-0271,Senior,Senior,0,12,40,60,733254,804000,9.7,0,3.62,3.6,2.9,17,20.5,0,3.5,,75,1,0,0.173,1
CAND-0272,Senior,Senior,0,12,47,60,718413,698000,-2.9,1,3.64,3.0,4.3,35,7.8,0,3.0,91.3,-4,0,0,0.217,1
CAND-0273,Lead,Director,1,15,46,30,991803,1028000,3.6,1,4.51,4.3,3.1,71,5.0,1,4.0,,-28,1,1,0.412,0
CAND-0274,Director,Director,1,18,61,30,1093528,1052000,-3.8,0,3.91,3.1,2.1,48,6.7,0,4.7,61.3,28,0,0,0.237,0
CAND-0275,Mid,Lead,2,6,35,90,603916,687000,13.7,0,4.59,3.8,2.5,41,57.3,1,2.1,,81,0,1,0.506,1
CAND-0276,Mid,Senior,1,6,29,90,552302,670000,21.4,0,1.96,3.7,3.9,35,6.5,1,3.4,,-38,0,1,0.372,0
CAND-0277,Senior,Lead,1,12,58,30,821026,1018000,24.0,0,3.82,4.2,2.5,29,13.5,0,3.0,100.0,6,0,0,0.146,1
CAND-0278,Senior,Lead,1,8,44,60,859437,1012000,17.7,1,3.14,4.3,4.8,16,5.7,1,3.7,72.5,-93,1,0,0.292,1
CAND-0279,Senior,Lead,1,10,41,14,725757,764000,5.3,1,4.73,4.2,4.5,66,28.3,0,3.5,59.6,98,0,1,0.265,1
CAND-0280,Senior,Senior,0,12,23,30,796174,769000,-3.4,0,4.58,1.9,4.6,18,7.1,0,3.3,56.5,63,0,0,0.244,0
CAND-0281,Lead,Lead,0,15,29,60,985505,968000,-1.8,0,3.52,4.6,3.5,12,11.0,0,4.1,,76,1,0,0.078,1
CAND-0282,Mid,Mid,0,4,32,30,495932,509000,2.6,1,4.57,4.8,3.6,48,2.3,1,4.7,59.4,69,1,0,0.324,0
CAND-0283,Mid,Senior,1,5,31,90,505714,536000,6.0,0,4.75,3.2,2.3,15,2.4,0,5.0,87.1,-23,0,0,0.147,0
CAND-0284,Junior,Junior,-1,2,17,14,437803,493000,12.6,0,3.55,3.8,4.3,23,12.3,1,3.3,,63,0,0,0.354,1
CAND-0285,Mid,Mid,0,7,31,30,613624,644000,4.9,1,5.0,2.9,3.7,10,3.2,0,2.6,43.8,-28,0,1,0.156,1
CAND-0286,Junior,Junior,0,1,39,90,436627,511000,17.1,1,3.48,2.0,3.9,14,100.0,0,4.0,71.2,39,0,1,0.461,1
CAND-0287,Mid,Lead,2,6,36,90,559810,626000,11.9,0,3.35,3.0,4.9,15,1.6,0,4.7,,60,0,1,0.157,0
CAND-0288,Mid,Mid,0,7,18,14,525380,599000,14.1,0,4.11,3.2,2.9,11,5.5,1,4.2,,59,0,0,0.346,0
CAND-0289,Mid,Senior,1,4,28,30,544686,677000,24.3,0,3.25,3.3,3.3,40,12.4,0,4.7,72.0,-33,0,0,0.222,1
CAND-0290,Mid,Mid,0,7,21,30,600321,621000,3.4,0,3.56,2.8,3.7,58,8.5,0,3.6,67.3,-74,1,0,0.282,0
CAND-0291,Junior,Mid,1,1,20,14,425028,501000,17.8,1,4.49,3.0,2.6,23,4.0,1,3.3,77.5,83,1,0,0.381,0
CAND-0292,Junior,Junior,0,1,19,90,395295,450000,13.9,1,3.51,3.6,3.2,63,4.7,0,3.8,76.6,77,0,0,0.236,1
CAND-0293,Senior,Senior,0,12,31,90,753141,836000,11.0,1,2.31,3.0,3.8,17,4.5,0,3.5,,-49,0,0,0.169,0
CAND-0294,Mid,Senior,1,5,17,14,535248,653000,22.0,0,3.76,4.0,3.1,21,9.1,0,4.1,48.5,-29,1,1,0.129,1
CAND-0295,Junior,Junior,-1,2,22,14,460205,561000,21.9,1,3.01,4.1,4.6,14,85.8,0,4.3,,92,0,0,0.3,1
CAND-0296,Mid,Junior,-1,6,24,14,490523,518000,5.5,1,4.11,5.0,2.0,37,13.2,1,4.3,,81,0,0,0.315,0
CAND-0297,Senior,Senior,0,10,6,90,685530,771000,12.4,0,3.99,4.5,4.4,26,39.8,0,4.0,,100,0,0,0.187,1
CAND-0298,Junior,Junior,-1,3,44,14,393769,459000,16.5,1,4.53,3.8,4.0,37,20.2,0,3.8,51.6,12,0,0,0.205,0
CAND-0299,Senior,Senior,0,8,46,30,834114,930000,11.5,0,4.14,3.1,2.9,49,37.1,1,4.2,,50,0,0,0.516,1
CAND-0300,Junior,Junior,0,2,20,30,424645,507000,19.3,1,4.26,3.8,2.6,32,0.7,1,2.5,70.1,7,0,0,0.345,1
CAND-0301,Junior,Mid,1,1,24,30,470743,548000,16.5,1,3.03,3.9,1.5,38,9.0,1,3.8,65.5,66,0,0,0.373,0
CAND-0302,Mid,Senior,1,7,18,14,636629,831000,30.5,1,4.06,3.2,2.7,73,45.0,1,3.7,90.8,-34,1,1,0.583,0
CAND-0303,Mid,Senior,1,7,46,30,559782,561000,0.2,0,4.88,4.2,4.3,20,6.9,0,3.8,,-29,1,0,0.11,1
CAND-0304,Senior,Senior,0,8,54,90,718382,811000,12.9,1,3.02,2.5,3.3,23,71.0,1,3.6,,-54,1,0,0.579,0
CAND-0305,Senior,Director,2,10,37,90,808157,855000,5.8,0,4.76,3.4,4.4,45,53.7,0,4.0,80.1,73,1,0,0.33,1
CAND-0306,Director,Director,0,20,58,60,1353083,1616000,19.4,1,3.12,4.0,2.8,37,7.6,1,3.4,91.5,51,0,0,0.361,1
CAND-0307,Mid,Mid,0,6,31,0,624542,621000,-0.6,1,2.9,3.4,4.0,15,7.4,0,4.4,84.5,66,0,0,0.148,1
CAND-0308,Mid,Senior,1,4,16,30,558712,654000,17.1,1,3.71,3.4,2.8,24,4.4,0,4.0,66.0,91,0,0,0.16,1
CAND-0309,Senior,Senior,0,12,31,30,758643,822000,8.3,0,4.0,3.5,2.5,28,6.5,1,3.8,44.1,78,0,0,0.368,0
CAND-0310,Mid,Mid,0,4,31,30,587417,631000,7.4,1,4.14,2.9,3.3,26,3.6,1,3.3,,47,0,0,0.393,0
CAND-0311,Mid,Senior,1,5,25,90,617877,624000,1.0,1,2.83,4.5,2.8,15,18.7,1,4.2,78.0,99,0,0,0.31,1
CAND-0312,Junior,Mid,1,1,21,30,462324,508000,9.8,0,3.8,2.8,2.0,71,2.8,0,3.8,56.5,46,1,0,0.297,1
CAND-0313,Junior,Mid,1,1,23,14,474884,588000,23.8,1,3.02,3.9,3.2,49,22.3,0,3.2,68.3,-35,0,0,0.231,1
CAND-0314,Director,Director,1,20,47,90,1161844,1322000,13.8,1,2.46,3.9,3.5,29,22.8,0,3.7,66.8,100,0,0,0.187,1
CAND-0315,Senior,Director,2,12,36,90,823176,985000,19.6,1,2.85,2.8,4.5,42,2.3,0,4.1,88.8,-82,0,0,0.231,1
CAND-0316,Senior,Senior,0,8,25,14,844688,1090000,29.0,0,2.97,3.7,4.2,66,57.4,0,4.0,95.8,58,0,0,0.368,1
CAND-0317,Mid,Mid,0,5,22,30,581422,677000,16.4,1,3.87,2.9,4.5,14,20.4,0,4.0,,23,1,0,0.208,0
CAND-0318,Junior,Junior,0,3,11,30,469300,512000,9.0,0,4.31,4.7,4.0,18,25.8,0,3.8,66.7,52,0,0,0.122,1
CAND-0319,Junior,Junior,0,2,33,30,386630,457000,18.2,1,2.47,2.7,3.7,32,5.7,0,4.3,,59,0,1,0.223,1
CAND-0320,Mid,Mid,0,4,8,14,604474,659000,9.1,1,3.75,3.1,2.3,53,22.7,1,4.4,77.7,8,1,0,0.489,0
CAND-0321,Mid,Lead,2,7,41,30,578869,634000,9.5,0,2.68,2.6,3.5,11,37.6,1,4.1,66.9,59,0,0,0.462,1
CAND-0322,Senior,Lead,1,10,49,90,655701,658000,0.3,1,3.94,2.5,3.9,85,11.0,0,3.3,,79,0,0,0.366,0
CAND-0323,Senior,Lead,1,8,32,30,785931,961000,22.3,0,3.06,4.9,4.7,27,90.2,0,3.1,,15,0,0,0.292,1
CAND-0324,Mid,Mid,0,4,3,14,632255,699000,10.5,1,2.76,4.0,4.0,23,12.7,0,3.4,77.1,36,0,0,0.143,1
CAND-0325,Director,Director,1,18,44,30,1339429,1548000,15.6,1,4.06,3.7,4.5,20,38.1,0,4.9,,15,0,1,0.218,1
CAND-0326,Senior,Director,2,10,35,30,757556,793000,4.7,1,3.09,3.1,2.5,15,16.3,1,3.9,63.7,85,1,0,0.388,1
CAND-0327,Mid,Senior,1,7,19,60,495021,584000,17.9,1,3.28,4.3,3.1,52,21.9,1,5.0,,76,1,1,0.412,1
CAND-0328,Mid,Junior,-1,7,24,30,544361,583000,7.1,1,1.95,2.9,3.8,78,2.3,1,3.6,,90,0,0,0.505,1
CAND-0329,Mid,Senior,1,5,45,14,612317,690000,12.7,1,4.16,4.2,4.4,25,17.7,0,3.5,71.7,-13,0,0,0.148,1
CAND-0330,Junior,Junior,0,3,30,14,421011,513000,21.9,1,4.07,2.9,3.3,77,5.8,1,3.7,75.1,-53,1,1,0.512,0
CAND-0331,Mid,Mid,0,5,20,60,490355,594000,21.1,1,3.5,3.1,3.3,56,5.2,0,3.6,69.6,-32,0,0,0.251,1
CAND-0332,Senior,Senior,0,10,20,30,738841,841000,13.8,1,2.43,4.2,4.0,29,69.7,0,3.2,80.0,-17,1,0,0.287,0
CAND-0333,Junior,Mid,1,1,20,60,428692,421000,-1.9,1,4.35,4.3,2.4,41,9.8,0,3.0,64.6,56,0,1,0.158,0
CAND-0334,Junior,Mid,1,2,21,30,429004,604000,40.9,1,3.03,4.1,4.8,26,4.5,1,4.0,63.3,98,0,1,0.323,0
CAND-0335,Junior,Junior,0,1,28,30,409714,531000,29.7,1,3.18,2.8,2.6,33,8.5,0,4.3,,32,0,0,0.227,1
CAND-0336,Junior,Junior,0,1,18,30,397198,479000,20.5,1,5.0,3.2,1.7,11,3.3,0,5.0,,97,0,1,0.141,0
CAND-0337,Lead,Director,1,15,47,90,886951,951000,7.2,0,3.01,3.7,3.4,43,51.1,1,3.4,,-72,0,0,0.501,1
CAND-0338,Senior,Senior,0,10,55,90,772724,873000,13.0,0,4.02,2.9,4.9,11,6.1,0,3.5,54.4,95,1,0,0.166,1
CAND-0339,Mid,Mid,0,6,38,30,498740,544000,9.1,1,3.89,4.7,3.9,55,20.7,0,3.2,100.0,-10,0,0,0.192,1
CAND-0340,Junior,Junior,0,2,23,30,383810,481000,25.4,1,3.77,1.7,4.1,56,47.3,0,4.4,72.1,93,1,1,0.441,1
CAND-0341,Mid,Senior,1,6,28,14,603743,703000,16.4,1,3.7,3.0,3.4,18,7.4,0,4.2,61.9,-62,0,0,0.178,1
CAND-0342,Mid,Mid,0,6,26,30,627641,671000,6.9,0,3.76,3.2,3.3,21,20.7,1,3.2,,96,0,0,0.406,0
CAND-0343,Junior,Junior,0,3,35,30,479855,527000,9.8,1,3.69,1.3,2.0,29,4.3,0,3.2,56.2,-3,0,0,0.297,0
CAND-0344,Mid,Mid,0,5,23,90,506783,629000,24.1,1,3.46,2.5,1.4,36,120.0,0,4.3,,22,1,0,0.53,1
CAND-0345,Mid,Lead,2,5,30,90,601701,773000,28.4,1,4.56,4.1,3.6,20,31.1,0,3.9,73.3,51,1,0,0.176,1
CAND-0346,Mid,Senior,1,7,30,30,558047,713000,27.8,0,2.58,3.6,4.6,35,10.0,1,4.2,57.0,35,1,0,0.387,1
CAND-0347,Senior,Lead,1,8,30,30,649471,785000,20.8,0,4.22,4.9,3.7,20,5.6,0,3.2,69.5,71,0,0,0.064,0
CAND-0348,Junior,Junior,0,1,10,60,386163,431000,11.7,1,4.08,4.8,4.0,11,10.9,1,2.6,72.9,98,1,0,0.264,1
CAND-0349,Mid,Senior,1,5,33,60,542071,499000,-8.0,1,3.99,3.9,4.8,10,8.7,0,3.2,70.1,64,0,0,0.11,1
CAND-0350,Senior,Mid,-1,8,35,0,656065,766000,16.7,0,4.28,3.9,3.7,13,85.9,0,4.1,42.4,76,0,0,0.31,1
CAND-0351,Mid,Senior,1,6,35,30,602323,687000,14.0,1,3.44,3.7,3.3,52,3.6,1,5.0,,-46,0,0,0.403,1
CAND-0352,Lead,Director,2,15,36,30,937969,1081000,15.3,1,2.19,1.5,2.7,79,13.9,0,3.4,,67,1,0,0.42,0
CAND-0353,Senior,Lead,1,8,48,30,723456,828000,14.5,0,3.45,2.5,5.0,26,12.0,0,5.0,47.0,46,0,0,0.238,1
CAND-0354,Junior,Mid,1,3,15,14,428348,437000,2.1,1,2.81,3.7,3.9,31,10.8,0,4.2,45.2,91,0,0,0.174,1
CAND-0355,Junior,Mid,1,1,41,0,399154,475000,19.0,1,2.99,4.1,2.6,14,10.9,0,2.9,52.0,37,0,0,0.112,1
CAND-0356,Senior,Senior,0,8,18,30,745703,893000,19.7,1,2.63,3.8,2.3,33,10.8,0,3.8,79.2,72,0,0,0.172,1
CAND-0357,Junior,Senior,2,1,28,30,400229,481000,20.1,0,3.17,2.9,4.5,14,29.2,1,4.2,38.0,5,1,1,0.43,1
CAND-0358,Mid,Mid,0,7,34,14,532587,652000,22.5,1,3.08,4.3,2.5,37,22.4,1,2.2,,13,0,0,0.38,1
CAND-0359,Director,Director,1,18,40,30,1230470,1469000,19.4,0,1.84,4.8,5.0,73,18.5,0,4.1,,35,0,1,0.22,1
CAND-0360,Mid,Mid,0,7,34,60,529713,584000,10.3,1,3.99,4.4,1.0,16,0.6,0,4.4,64.1,22,0,0,0.073,1
CAND-0361,Mid,Junior,-1,5,42,60,638069,724000,13.4,0,5.0,4.4,4.7,49,16.4,1,3.9,,12,0,0,0.386,1
CAND-0362,Senior,Senior,0,8,13,30,661101,759000,14.8,0,3.92,3.2,3.8,10,2.3,0,3.7,56.1,-65,0,0,0.136,1
CAND-0363,Mid,Mid,0,6,35,30,520391,598000,15.0,1,3.36,4.5,3.5,23,23.3,1,3.6,79.7,87,0,0,0.339,1
CAND-0364,Mid,Senior,1,7,5,90,552723,680000,23.0,1,3.46,3.7,3.2,13,53.2,1,3.6,,-57,0,0,0.44,1
CAND-0365,Director,Director,1,18,38,30,1206293,1445000,19.8,1,3.21,4.0,5.0,22,4.8,1,3.0,52.5,91,0,0,0.321,1
CAND-0366,Mid,Junior,-1,5,46,30,580264,770000,32.7,0,3.56,3.9,4.0,15,9.4,1,3.3,85.1,-30,1,0,0.323,1
CAND-0367,Director,Director,0,20,42,30,1280065,1714000,33.9,1,3.47,3.5,2.6,23,6.7,1,3.5,78.3,-57,1,0,0.358,1
CAND-0368,Lead,Director,1,15,30,14,1023643,1174000,14.7,0,2.91,2.9,1.9,25,41.9,1,3.8,67.9,59,0,0,0.486,1
